CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
United Kingdom,GBR,,,NAT_TOTAL,20200716,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,292552.0,40949.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200717,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,3764384670.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,293239.0,40975.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200718,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,294066.0,40984.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200719,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,294792.0,40995.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200720,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,295372.0,41005.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200721,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,295817.0,41030.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200722,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,296377.0,41047.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200723,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,297146.0,41056.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200724,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,297914.0,41088.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200725,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,298681.0,41103.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200726,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,299426.0,41111.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200727,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,300111.0,41114.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200728,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,300658.0,41135.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200729,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,301455.0,41169.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200730,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,15302180.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,302301.0,41169.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200731,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,303181.0,41189.0,64.35,64.35,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200801,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,303942.0,41202.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200802,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,304685.0,41207.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200803,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,15302180.0,0.0,2.0,1.0,2.0,2.0,0.0,29074142.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,305623.0,41208.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200804,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,306293.0,41226.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200805,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,307184.0,41240.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200806,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,308134.0,41258.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200807,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,309005.0,41270.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200808,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,309763.0,41273.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200809,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,310825.0,41278.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200810,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,311641.0,41296.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200811,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,312789.0,41309.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200812,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,313798.0,41329.0,69.91,69.91,76.19,76.19,69.79,69.79,65.48,65.48,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200813,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,314927.0,41347.0,66.2,66.2,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200814,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,316367.0,41358.0,66.2,66.2,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200815,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,317379.0,41361.0,66.2,66.2,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200816,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,318484.0,41366.0,66.2,66.2,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200817,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,319197.0,41369.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200818,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,320286.0,41381.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200819,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,321098.0,41397.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200820,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,322280.0,41403.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200821,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,323313.0,41405.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200822,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,324601.0,41423.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200823,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,325642.0,41429.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200824,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,326614.0,41433.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200825,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,327798.0,41449.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200826,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,328846.0,41465.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200827,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,330368.0,41477.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200828,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,331644.0,41486.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200829,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,186920130.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,332752.0,41498.0,66.2,66.2,72.62,72.62,69.27,69.27,64.88,64.88,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200830,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,334467.0,41499.0,66.2,66.2,72.62,72.62,66.15,66.15,61.31,61.31,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200831,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,335873.0,41501.0,66.2,66.2,72.62,72.62,66.15,66.15,61.31,61.31,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200901,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,337168.0,41504.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200902,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,158429444.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,338676.0,41514.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200903,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,340411.0,41527.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200904,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,342351.0,41537.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200905,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,9247426.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,344164.0,41549.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200906,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,347152.0,41551.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200907,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,350100.0,41554.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200908,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,352560.0,41586.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200909,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,355219.0,41594.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200910,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,358138.0,41608.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200911,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,361677.0,41614.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200912,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,365174.0,41623.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
United Kingdom,GBR,,,NAT_TOTAL,20200913,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,0.0,0.0,,,,,,,0.0,368504.0,41628.0,64.35,64.35,72.62,72.62,65.1,65.1,60.12,60.12,100.0,100.0
