,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
187,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200706,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,248451.0,36070.0,64.35,64.35,71.43,71.43,65.36,65.36,60.42,60.42,100.0,100.0
188,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200707,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,249015.0,36120.0,64.35,64.35,71.43,71.43,65.36,65.36,60.42,60.42,100.0,100.0
189,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200708,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,249697.0,36172.0,64.35,64.35,71.43,71.43,65.36,65.36,60.42,60.42,100.0,100.0
190,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200709,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,250385.0,36201.0,64.35,64.35,71.43,71.43,65.36,65.36,60.42,60.42,100.0,100.0
191,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200710,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,250909.0,36235.0,64.35,64.35,71.43,71.43,65.36,65.36,60.42,60.42,100.0,100.0
192,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200711,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,251342.0,36251.0,64.35,64.35,71.43,71.43,65.36,65.36,60.42,60.42,100.0,100.0
193,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200712,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,251695.0,36260.0,64.35,64.35,71.43,71.43,65.36,65.36,60.42,60.42,100.0,100.0
194,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200713,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,252389.0,36268.0,64.35,64.35,71.43,71.43,65.36,65.36,60.42,60.42,100.0,100.0
195,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200714,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,253050.0,36310.0,64.35,64.35,71.43,71.43,65.36,65.36,60.42,60.42,100.0,100.0
196,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200715,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,253776.0,36334.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
197,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200716,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,254419.0,36357.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
198,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200717,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3764384670.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,254967.0,36382.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
199,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200718,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,255440.0,36391.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
200,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200719,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,255859.0,36401.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
201,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200720,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,256628.0,36411.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
202,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200721,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,257325.0,36436.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
203,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200722,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,258089.0,36452.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
204,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200723,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,258831.0,36461.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
205,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200724,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,259552.0,36493.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
206,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200725,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,260051.0,36508.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
207,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200726,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,260569.0,36515.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
208,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200727,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,261394.0,36518.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
209,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200728,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,262190.0,36539.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
210,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200729,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,263185.0,36568.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
211,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200730,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,264064.0,36568.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
212,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200731,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,264708.0,36582.0,62.5,62.5,71.43,71.43,64.32,64.32,59.23,59.23,100.0,100.0
213,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200801,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,265216.0,36593.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
214,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200802,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,265734.0,36595.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
215,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200803,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,266699.0,36596.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
216,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200804,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,267665.0,36613.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
217,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200805,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,268640.0,36625.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
218,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200806,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,269648.0,36640.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
219,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200807,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,270541.0,36645.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
220,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200808,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,271190.0,36647.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
221,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200809,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,271759.0,36652.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
222,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200810,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,273135.0,36669.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
223,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200811,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,274384.0,36680.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
224,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200812,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,275512.0,36695.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
225,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200813,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,276549.0,36713.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
226,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200814,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,277609.0,36723.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
227,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200815,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,278265.0,36725.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
228,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200816,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,278799.0,36728.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
229,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200817,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,279958.0,36731.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
230,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200818,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,280914.0,36742.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
231,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200819,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,282024.0,36757.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
232,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200820,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,283278.0,36763.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
233,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200821,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,284309.0,36765.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
234,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200822,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,285041.0,36782.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
235,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200823,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,285745.0,36786.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
236,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200824,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,286902.0,36789.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
237,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200825,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,287987.0,36805.0,66.2,66.2,76.19,76.19,66.41,66.41,61.61,61.61,100.0,100.0
238,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200826,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,289168.0,36818.0,66.2,66.2,76.19,76.19,67.97,67.97,63.39,63.39,100.0,100.0
239,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200827,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,290524.0,36828.0,66.2,66.2,76.19,76.19,67.97,67.97,63.39,63.39,100.0,100.0
240,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200828,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,291920.0,36837.0,66.2,66.2,76.19,76.19,67.97,67.97,63.39,63.39,100.0,100.0
241,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200829,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,186920130.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,292971.0,36849.0,66.2,66.2,76.19,76.19,67.97,67.97,63.39,63.39,100.0,100.0
242,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200830,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,293958.0,36850.0,66.2,66.2,76.19,76.19,67.97,67.97,63.39,63.39,100.0,100.0
243,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200831,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,295237.0,36852.0,66.2,66.2,76.19,76.19,67.97,67.97,63.39,63.39,100.0,100.0
244,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200901,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,297200.0,36854.0,62.5,62.5,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0
245,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200902,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,158429444.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,299900.0,36861.0,62.5,62.5,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0
246,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200903,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,302617.0,36872.0,62.5,62.5,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0
