,Date,CityName,DailyCasesBySpecimenDate,DailyCasesChangeBySpecimenDate,CummulativeCasesBySpecimenDate,DailyCasesByPublishDate
144,2021-10-09,Wolverhampton,85.0,,40561.0,139.0
145,2021-10-08,Wolverhampton,124.0,,40476.0,149.0
146,2021-10-07,Wolverhampton,147.0,,40352.0,131.0
147,2021-10-06,Wolverhampton,142.0,,40205.0,154.0
148,2021-10-05,Wolverhampton,151.0,,40063.0,120.0
149,2021-10-04,Wolverhampton,172.0,,39912.0,160.0
150,2021-10-03,Wolverhampton,140.0,,39740.0,159.0
151,2021-10-02,Wolverhampton,117.0,,39600.0,113.0
152,2021-10-01,Wolverhampton,132.0,,39483.0,164.0
153,2021-09-30,Wolverhampton,134.0,,39351.0,148.0
154,2021-09-29,Wolverhampton,159.0,,39217.0,154.0
155,2021-09-28,Wolverhampton,156.0,,39058.0,136.0
156,2021-09-27,Wolverhampton,191.0,,38902.0,131.0
157,2021-09-26,Wolverhampton,118.0,,38711.0,144.0
158,2021-09-25,Wolverhampton,121.0,,38593.0,153.0
159,2021-09-24,Wolverhampton,115.0,,38472.0,171.0
160,2021-09-23,Wolverhampton,169.0,,38357.0,143.0
161,2021-09-22,Wolverhampton,161.0,,38188.0,156.0
162,2021-09-21,Wolverhampton,190.0,,38027.0,138.0
163,2021-09-20,Wolverhampton,188.0,,37837.0,136.0
164,2021-09-19,Wolverhampton,134.0,,37649.0,108.0
165,2021-09-18,Wolverhampton,120.0,,37515.0,128.0
166,2021-09-17,Wolverhampton,107.0,,37395.0,123.0
167,2021-09-16,Wolverhampton,128.0,,37288.0,142.0
168,2021-09-15,Wolverhampton,140.0,,37160.0,93.0
169,2021-09-14,Wolverhampton,144.0,,37020.0,111.0
170,2021-09-13,Wolverhampton,106.0,,36876.0,116.0
171,2021-09-12,Wolverhampton,94.0,,36770.0,104.0
172,2021-09-11,Wolverhampton,97.0,,36676.0,160.0
173,2021-09-10,Wolverhampton,128.0,,36579.0,149.0
174,2021-09-09,Wolverhampton,149.0,,36451.0,131.0
175,2021-09-08,Wolverhampton,147.0,,36302.0,128.0
176,2021-09-07,Wolverhampton,130.0,,36155.0,159.0
177,2021-09-06,Wolverhampton,166.0,,36025.0,135.0
178,2021-09-05,Wolverhampton,128.0,,35859.0,121.0
179,2021-09-04,Wolverhampton,134.0,,35731.0,169.0
180,2021-09-03,Wolverhampton,152.0,,35597.0,206.0
181,2021-09-02,Wolverhampton,180.0,,35445.0,138.0
182,2021-09-01,Wolverhampton,180.0,,35265.0,147.0
183,2021-08-31,Wolverhampton,181.0,,35085.0,122.0
184,2021-08-30,Wolverhampton,138.0,,34904.0,137.0
185,2021-08-29,Wolverhampton,126.0,,34766.0,134.0
186,2021-08-28,Wolverhampton,122.0,,34640.0,118.0
187,2021-08-27,Wolverhampton,148.0,,34518.0,180.0
188,2021-08-26,Wolverhampton,143.0,,34370.0,194.0
189,2021-08-25,Wolverhampton,172.0,,34227.0,137.0
190,2021-08-24,Wolverhampton,193.0,,34055.0,125.0
191,2021-08-23,Wolverhampton,167.0,,33862.0,150.0
192,2021-08-22,Wolverhampton,123.0,,33695.0,142.0
193,2021-08-21,Wolverhampton,140.0,,33572.0,158.0
194,2021-08-20,Wolverhampton,151.0,,33432.0,136.0
195,2021-08-19,Wolverhampton,167.0,,33281.0,136.0
196,2021-08-18,Wolverhampton,157.0,,33114.0,176.0
197,2021-08-17,Wolverhampton,154.0,,32957.0,117.0
198,2021-08-16,Wolverhampton,166.0,,32803.0,122.0
199,2021-08-15,Wolverhampton,125.0,,32637.0,123.0
200,2021-08-14,Wolverhampton,97.0,,32512.0,126.0
201,2021-08-13,Wolverhampton,135.0,,32415.0,153.0
202,2021-08-12,Wolverhampton,131.0,,32280.0,137.0
203,2021-08-11,Wolverhampton,164.0,,32149.0,142.0
204,2021-08-10,Wolverhampton,124.0,,31985.0,94.0
205,2021-08-09,Wolverhampton,164.0,,31861.0,123.0
206,2021-08-08,Wolverhampton,93.0,,31697.0,134.0
207,2021-08-07,Wolverhampton,101.0,,31604.0,125.0
208,2021-08-06,Wolverhampton,116.0,,31503.0,112.0
209,2021-08-05,Wolverhampton,137.0,,31387.0,112.0
210,2021-08-04,Wolverhampton,140.0,,31250.0,137.0
211,2021-08-03,Wolverhampton,130.0,,31110.0,101.0
212,2021-08-02,Wolverhampton,138.0,,30980.0,109.0
213,2021-08-01,Wolverhampton,101.0,,30842.0,77.0
214,2021-07-31,Wolverhampton,104.0,,30741.0,109.0
215,2021-07-30,Wolverhampton,91.0,,30637.0,132.0
216,2021-07-29,Wolverhampton,124.0,,30546.0,107.0
217,2021-07-28,Wolverhampton,128.0,,30422.0,116.0
218,2021-07-27,Wolverhampton,111.0,,30294.0,93.0
219,2021-07-26,Wolverhampton,115.0,,30183.0,106.0
220,2021-07-25,Wolverhampton,90.0,,30068.0,124.0
221,2021-07-24,Wolverhampton,85.0,,29978.0,149.0
222,2021-07-23,Wolverhampton,129.0,,29893.0,161.0
223,2021-07-22,Wolverhampton,123.0,,29764.0,151.0
224,2021-07-21,Wolverhampton,156.0,,29641.0,186.0
225,2021-07-20,Wolverhampton,174.0,,29485.0,163.0
226,2021-07-19,Wolverhampton,196.0,,29311.0,164.0
227,2021-07-18,Wolverhampton,146.0,,29115.0,180.0
228,2021-07-17,Wolverhampton,139.0,,28969.0,254.0
229,2021-07-16,Wolverhampton,220.0,,28830.0,174.0
230,2021-07-15,Wolverhampton,272.0,,28610.0,196.0
231,2021-07-14,Wolverhampton,197.0,,28338.0,150.0
232,2021-07-13,Wolverhampton,181.0,,28141.0,121.0
233,2021-07-12,Wolverhampton,176.0,,27960.0,120.0
234,2021-07-11,Wolverhampton,100.0,,27784.0,92.0
235,2021-07-10,Wolverhampton,95.0,,27684.0,127.0
236,2021-07-09,Wolverhampton,125.0,,27589.0,116.0
237,2021-07-08,Wolverhampton,130.0,,27464.0,142.0
238,2021-07-07,Wolverhampton,116.0,,27334.0,116.0
239,2021-07-06,Wolverhampton,126.0,,27218.0,63.0
240,2021-07-05,Wolverhampton,124.0,,27092.0,72.0
241,2021-07-04,Wolverhampton,74.0,,26968.0,71.0
242,2021-07-03,Wolverhampton,75.0,,26894.0,76.0
243,2021-07-02,Wolverhampton,84.0,,26819.0,93.0
244,2021-07-01,Wolverhampton,89.0,,26735.0,99.0
245,2021-06-30,Wolverhampton,89.0,,26646.0,75.0
246,2021-06-29,Wolverhampton,93.0,,26557.0,67.0
247,2021-06-28,Wolverhampton,110.0,,26464.0,41.0
248,2021-06-27,Wolverhampton,49.0,,26354.0,49.0
249,2021-06-26,Wolverhampton,38.0,,26305.0,48.0
250,2021-06-25,Wolverhampton,48.0,,26267.0,34.0
251,2021-06-24,Wolverhampton,51.0,,26219.0,43.0
252,2021-06-23,Wolverhampton,52.0,,26168.0,40.0
253,2021-06-22,Wolverhampton,41.0,,26116.0,39.0
254,2021-06-21,Wolverhampton,40.0,,26075.0,29.0
255,2021-06-20,Wolverhampton,29.0,,26035.0,16.0
256,2021-06-19,Wolverhampton,20.0,,26006.0,20.0
257,2021-06-18,Wolverhampton,26.0,,25986.0,16.0
258,2021-06-17,Wolverhampton,19.0,,25960.0,16.0
259,2021-06-16,Wolverhampton,25.0,,25941.0,16.0
260,2021-06-15,Wolverhampton,20.0,,25916.0,23.0
261,2021-06-14,Wolverhampton,19.0,,25896.0,19.0
262,2021-06-13,Wolverhampton,23.0,,25877.0,14.0
263,2021-06-12,Wolverhampton,13.0,,25854.0,13.0
264,2021-06-11,Wolverhampton,15.0,,25841.0,11.0
265,2021-06-10,Wolverhampton,13.0,,25826.0,23.0
266,2021-06-09,Wolverhampton,20.0,,25813.0,15.0
267,2021-06-08,Wolverhampton,12.0,,25793.0,24.0
268,2021-06-07,Wolverhampton,23.0,,25781.0,18.0
269,2021-06-06,Wolverhampton,20.0,,25758.0,15.0
270,2021-06-05,Wolverhampton,14.0,,25738.0,8.0
271,2021-06-04,Wolverhampton,23.0,,25724.0,13.0
272,2021-06-03,Wolverhampton,13.0,,25701.0,11.0
273,2021-06-02,Wolverhampton,12.0,,25688.0,6.0
274,2021-06-01,Wolverhampton,11.0,,25676.0,6.0
275,2021-05-31,Wolverhampton,12.0,,25665.0,7.0
276,2021-05-30,Wolverhampton,3.0,,25653.0,1.0
277,2021-05-29,Wolverhampton,7.0,,25650.0,4.0
278,2021-05-28,Wolverhampton,2.0,,25643.0,6.0
279,2021-05-27,Wolverhampton,6.0,,25641.0,2.0
280,2021-05-26,Wolverhampton,9.0,,25635.0,5.0
281,2021-05-25,Wolverhampton,2.0,,25626.0,6.0
282,2021-05-24,Wolverhampton,5.0,,25624.0,5.0
283,2021-05-23,Wolverhampton,5.0,,25619.0,3.0
284,2021-05-22,Wolverhampton,3.0,,25614.0,5.0
285,2021-05-21,Wolverhampton,10.0,,25611.0,8.0
286,2021-05-20,Wolverhampton,5.0,,25601.0,9.0
287,2021-05-19,Wolverhampton,4.0,,25596.0,3.0
288,2021-05-18,Wolverhampton,7.0,,25592.0,0.0
289,2021-05-17,Wolverhampton,5.0,,25585.0,4.0
290,2021-05-16,Wolverhampton,2.0,,25580.0,4.0
291,2021-05-15,Wolverhampton,8.0,,25578.0,6.0
292,2021-05-14,Wolverhampton,2.0,,25570.0,5.0
293,2021-05-13,Wolverhampton,8.0,,25568.0,5.0
294,2021-05-12,Wolverhampton,4.0,,25560.0,7.0
295,2021-05-11,Wolverhampton,5.0,,25556.0,10.0
296,2021-05-10,Wolverhampton,10.0,,25551.0,6.0
297,2021-05-09,Wolverhampton,5.0,,25541.0,13.0
298,2021-05-08,Wolverhampton,4.0,,25536.0,7.0
299,2021-05-07,Wolverhampton,9.0,,25532.0,5.0
300,2021-05-06,Wolverhampton,7.0,,25523.0,9.0
301,2021-05-05,Wolverhampton,10.0,,25516.0,11.0
302,2021-05-04,Wolverhampton,10.0,,25506.0,8.0
303,2021-05-03,Wolverhampton,5.0,,25496.0,5.0
304,2021-05-02,Wolverhampton,7.0,,25491.0,2.0
305,2021-05-01,Wolverhampton,1.0,,25484.0,7.0
306,2021-04-30,Wolverhampton,8.0,,25483.0,7.0
307,2021-04-29,Wolverhampton,7.0,,25475.0,8.0
308,2021-04-28,Wolverhampton,12.0,,25468.0,13.0
309,2021-04-27,Wolverhampton,4.0,,25456.0,9.0
310,2021-04-26,Wolverhampton,12.0,,25452.0,7.0
311,2021-04-25,Wolverhampton,11.0,,25440.0,10.0
312,2021-04-24,Wolverhampton,10.0,,25429.0,6.0
313,2021-04-23,Wolverhampton,3.0,,25419.0,5.0
314,2021-04-22,Wolverhampton,10.0,,25416.0,14.0
315,2021-04-21,Wolverhampton,9.0,,25406.0,8.0
316,2021-04-20,Wolverhampton,15.0,,25397.0,6.0
317,2021-04-19,Wolverhampton,9.0,,25382.0,11.0
318,2021-04-18,Wolverhampton,9.0,,25373.0,3.0
319,2021-04-17,Wolverhampton,5.0,,25364.0,14.0
320,2021-04-16,Wolverhampton,8.0,,25359.0,12.0
321,2021-04-15,Wolverhampton,13.0,,25351.0,9.0
322,2021-04-14,Wolverhampton,8.0,,25338.0,11.0
323,2021-04-13,Wolverhampton,20.0,,25330.0,11.0
324,2021-04-12,Wolverhampton,13.0,,25310.0,25.0
325,2021-04-11,Wolverhampton,7.0,,25297.0,3.0
326,2021-04-10,Wolverhampton,13.0,,25290.0,7.0
327,2021-04-09,Wolverhampton,15.0,,25277.0,0.0
328,2021-04-08,Wolverhampton,10.0,,25262.0,12.0
329,2021-04-07,Wolverhampton,12.0,,25252.0,10.0
330,2021-04-06,Wolverhampton,15.0,,25240.0,14.0
331,2021-04-05,Wolverhampton,11.0,,25225.0,16.0
332,2021-04-04,Wolverhampton,15.0,,25214.0,21.0
333,2021-04-03,Wolverhampton,22.0,,25199.0,24.0
334,2021-04-02,Wolverhampton,24.0,,25177.0,19.0
335,2021-04-01,Wolverhampton,25.0,,25153.0,40.0
336,2021-03-31,Wolverhampton,22.0,,25128.0,23.0
337,2021-03-30,Wolverhampton,40.0,,25106.0,12.0
338,2021-03-29,Wolverhampton,15.0,,25066.0,25.0
339,2021-03-28,Wolverhampton,29.0,,25051.0,8.0
340,2021-03-27,Wolverhampton,10.0,,25022.0,24.0
341,2021-03-26,Wolverhampton,24.0,,25012.0,28.0
342,2021-03-25,Wolverhampton,18.0,,24988.0,22.0
343,2021-03-24,Wolverhampton,32.0,,24970.0,30.0
344,2021-03-23,Wolverhampton,29.0,,24938.0,37.0
345,2021-03-22,Wolverhampton,34.0,,24909.0,18.0
346,2021-03-21,Wolverhampton,21.0,,24875.0,20.0
347,2021-03-20,Wolverhampton,16.0,,24854.0,18.0
348,2021-03-19,Wolverhampton,19.0,,24838.0,25.0
349,2021-03-18,Wolverhampton,16.0,,24819.0,19.0
350,2021-03-17,Wolverhampton,38.0,,24803.0,32.0
351,2021-03-16,Wolverhampton,23.0,,24765.0,29.0
352,2021-03-15,Wolverhampton,35.0,,24742.0,18.0
353,2021-03-14,Wolverhampton,24.0,,24707.0,32.0
354,2021-03-13,Wolverhampton,21.0,,24683.0,23.0
355,2021-03-12,Wolverhampton,32.0,,24662.0,17.0
356,2021-03-11,Wolverhampton,16.0,,24630.0,32.0
357,2021-03-10,Wolverhampton,18.0,,24614.0,18.0
358,2021-03-09,Wolverhampton,21.0,,24596.0,28.0
359,2021-03-08,Wolverhampton,34.0,,24575.0,16.0
360,2021-03-07,Wolverhampton,24.0,,24541.0,25.0
361,2021-03-06,Wolverhampton,16.0,,24517.0,23.0
362,2021-03-05,Wolverhampton,30.0,,24501.0,25.0
363,2021-03-04,Wolverhampton,21.0,,24471.0,28.0
364,2021-03-03,Wolverhampton,25.0,,24450.0,25.0
365,2021-03-02,Wolverhampton,29.0,,24425.0,33.0
366,2021-03-01,Wolverhampton,37.0,,24396.0,27.0
367,2021-02-28,Wolverhampton,25.0,,24359.0,23.0
368,2021-02-27,Wolverhampton,26.0,,24334.0,32.0
369,2021-02-26,Wolverhampton,30.0,,24308.0,61.0
370,2021-02-25,Wolverhampton,33.0,,24278.0,44.0
371,2021-02-24,Wolverhampton,46.0,,24245.0,63.0
372,2021-02-23,Wolverhampton,50.0,,24199.0,52.0
373,2021-02-22,Wolverhampton,72.0,,24149.0,77.0
374,2021-02-21,Wolverhampton,55.0,,24077.0,60.0
375,2021-02-20,Wolverhampton,53.0,,24022.0,62.0
376,2021-02-19,Wolverhampton,67.0,,23969.0,67.0
377,2021-02-18,Wolverhampton,92.0,,23902.0,68.0
378,2021-02-17,Wolverhampton,69.0,,23810.0,68.0
379,2021-02-16,Wolverhampton,74.0,,23741.0,90.0
380,2021-02-15,Wolverhampton,93.0,,23667.0,58.0
381,2021-02-14,Wolverhampton,48.0,,23574.0,59.0
382,2021-02-13,Wolverhampton,73.0,,23526.0,94.0
383,2021-02-12,Wolverhampton,76.0,,23453.0,77.0
384,2021-02-11,Wolverhampton,87.0,,23377.0,77.0
385,2021-02-10,Wolverhampton,93.0,,23290.0,99.0
386,2021-02-09,Wolverhampton,89.0,,23197.0,87.0
387,2021-02-08,Wolverhampton,105.0,,23108.0,93.0
388,2021-02-07,Wolverhampton,74.0,,23003.0,111.0
389,2021-02-06,Wolverhampton,75.0,,22929.0,137.0
390,2021-02-05,Wolverhampton,115.0,,22854.0,94.0
391,2021-02-04,Wolverhampton,135.0,,22739.0,173.0
392,2021-02-03,Wolverhampton,110.0,,22604.0,115.0
393,2021-02-02,Wolverhampton,153.0,,22494.0,112.0
394,2021-02-01,Wolverhampton,171.0,,22341.0,108.0
395,2021-01-31,Wolverhampton,101.0,,22170.0,128.0
396,2021-01-30,Wolverhampton,113.0,,22069.0,178.0
397,2021-01-29,Wolverhampton,141.0,,21956.0,171.0
398,2021-01-28,Wolverhampton,196.0,,21815.0,187.0
399,2021-01-27,Wolverhampton,162.0,,21619.0,185.0
400,2021-01-26,Wolverhampton,204.0,,21457.0,110.0
401,2021-01-25,Wolverhampton,176.0,,21253.0,167.0
402,2021-01-24,Wolverhampton,94.0,,21077.0,229.0
403,2021-01-23,Wolverhampton,196.0,,20983.0,307.0
404,2021-01-22,Wolverhampton,240.0,,20787.0,246.0
405,2021-01-21,Wolverhampton,242.0,,20547.0,294.0
406,2021-01-20,Wolverhampton,267.0,,20305.0,290.0
407,2021-01-19,Wolverhampton,336.0,,20038.0,296.0
408,2021-01-18,Wolverhampton,388.0,,19702.0,306.0
409,2021-01-17,Wolverhampton,240.0,,19314.0,291.0
410,2021-01-16,Wolverhampton,244.0,,19074.0,338.0
411,2021-01-15,Wolverhampton,354.0,,18830.0,538.0
412,2021-01-14,Wolverhampton,339.0,,18476.0,335.0
413,2021-01-13,Wolverhampton,399.0,,18137.0,275.0
414,2021-01-12,Wolverhampton,412.0,,17738.0,308.0
415,2021-01-11,Wolverhampton,392.0,,17326.0,376.0
416,2021-01-10,Wolverhampton,267.0,,16934.0,327.0
417,2021-01-09,Wolverhampton,271.0,,16667.0,327.0
418,2021-01-08,Wolverhampton,336.0,,16396.0,436.0
419,2021-01-07,Wolverhampton,349.0,,16060.0,334.0
420,2021-01-06,Wolverhampton,464.0,,15711.0,443.0
421,2021-01-05,Wolverhampton,412.0,,15247.0,410.0
422,2021-01-04,Wolverhampton,496.0,,14835.0,520.0
423,2021-01-03,Wolverhampton,399.0,,14339.0,167.0
424,2021-01-02,Wolverhampton,456.0,,13940.0,518.0
425,2021-01-01,Wolverhampton,196.0,,13484.0,191.0
426,2020-12-31,Wolverhampton,422.0,,13288.0,365.0
427,2020-12-30,Wolverhampton,400.0,,12866.0,260.0
428,2020-12-29,Wolverhampton,434.0,,12466.0,301.0
429,2020-12-28,Wolverhampton,219.0,,12032.0,142.0
430,2020-12-27,Wolverhampton,250.0,,11813.0,82.0
431,2020-12-26,Wolverhampton,170.0,,11563.0,168.0
432,2020-12-25,Wolverhampton,79.0,,11393.0,236.0
433,2020-12-24,Wolverhampton,166.0,,11314.0,138.0
434,2020-12-23,Wolverhampton,216.0,,11148.0,238.0
435,2020-12-22,Wolverhampton,230.0,,10932.0,138.0
436,2020-12-21,Wolverhampton,212.0,,10702.0,115.0
437,2020-12-20,Wolverhampton,118.0,,10490.0,164.0
438,2020-12-19,Wolverhampton,112.0,,10372.0,125.0
439,2020-12-18,Wolverhampton,123.0,,10260.0,89.0
440,2020-12-17,Wolverhampton,129.0,,10137.0,109.0
441,2020-12-16,Wolverhampton,133.0,,10008.0,107.0
442,2020-12-15,Wolverhampton,129.0,,9875.0,92.0
443,2020-12-14,Wolverhampton,145.0,,9746.0,61.0
444,2020-12-13,Wolverhampton,82.0,,9601.0,153.0
445,2020-12-12,Wolverhampton,82.0,,9519.0,85.0
