,Date,CityName,DailyCasesBySpecimenDate,DailyCasesChangeBySpecimenDate,CummulativeCasesBySpecimenDate,DailyCasesByPublishDate
123,2021-10-30,East Hampshire,70.0,,12034.0,104.0
124,2021-10-29,East Hampshire,98.0,,11964.0,63.0
125,2021-10-28,East Hampshire,92.0,,11866.0,93.0
126,2021-10-27,East Hampshire,80.0,,11774.0,86.0
127,2021-10-26,East Hampshire,91.0,,11694.0,74.0
128,2021-10-25,East Hampshire,96.0,,11603.0,84.0
129,2021-10-24,East Hampshire,49.0,,11507.0,80.0
130,2021-10-23,East Hampshire,85.0,,11458.0,135.0
131,2021-10-22,East Hampshire,94.0,,11373.0,88.0
132,2021-10-21,East Hampshire,108.0,,11279.0,116.0
133,2021-10-20,East Hampshire,104.0,,11171.0,116.0
134,2021-10-19,East Hampshire,133.0,,11067.0,78.0
135,2021-10-18,East Hampshire,131.0,,10934.0,110.0
136,2021-10-17,East Hampshire,79.0,,10803.0,100.0
137,2021-10-16,East Hampshire,87.0,,10724.0,75.0
138,2021-10-15,East Hampshire,90.0,,10637.0,82.0
139,2021-10-14,East Hampshire,93.0,,10547.0,100.0
140,2021-10-13,East Hampshire,90.0,,10454.0,91.0
141,2021-10-12,East Hampshire,94.0,,10364.0,79.0
142,2021-10-11,East Hampshire,100.0,,10270.0,72.0
143,2021-10-10,East Hampshire,87.0,,10170.0,52.0
144,2021-10-09,East Hampshire,65.0,,10083.0,60.0
145,2021-10-08,East Hampshire,52.0,,10018.0,43.0
146,2021-10-07,East Hampshire,57.0,,9966.0,55.0
147,2021-10-06,East Hampshire,52.0,,9909.0,57.0
148,2021-10-05,East Hampshire,45.0,,9857.0,71.0
149,2021-10-04,East Hampshire,83.0,,9812.0,55.0
150,2021-10-03,East Hampshire,54.0,,9729.0,54.0
151,2021-10-02,East Hampshire,55.0,,9675.0,43.0
152,2021-10-01,East Hampshire,50.0,,9620.0,68.0
153,2021-09-30,East Hampshire,58.0,,9570.0,43.0
154,2021-09-29,East Hampshire,68.0,,9512.0,46.0
155,2021-09-28,East Hampshire,44.0,,9444.0,64.0
156,2021-09-27,East Hampshire,57.0,,9400.0,51.0
157,2021-09-26,East Hampshire,60.0,,9343.0,57.0
158,2021-09-25,East Hampshire,30.0,,9283.0,45.0
159,2021-09-24,East Hampshire,58.0,,9253.0,56.0
160,2021-09-23,East Hampshire,63.0,,9195.0,46.0
161,2021-09-22,East Hampshire,50.0,,9132.0,45.0
162,2021-09-21,East Hampshire,61.0,,9082.0,43.0
163,2021-09-20,East Hampshire,57.0,,9021.0,48.0
164,2021-09-19,East Hampshire,39.0,,8964.0,35.0
165,2021-09-18,East Hampshire,30.0,,8925.0,32.0
166,2021-09-17,East Hampshire,37.0,,8895.0,43.0
167,2021-09-16,East Hampshire,43.0,,8858.0,52.0
168,2021-09-15,East Hampshire,42.0,,8815.0,55.0
169,2021-09-14,East Hampshire,44.0,,8773.0,38.0
170,2021-09-13,East Hampshire,56.0,,8729.0,37.0
171,2021-09-12,East Hampshire,40.0,,8673.0,32.0
172,2021-09-11,East Hampshire,33.0,,8633.0,33.0
173,2021-09-10,East Hampshire,35.0,,8600.0,52.0
174,2021-09-09,East Hampshire,37.0,,8565.0,56.0
175,2021-09-08,East Hampshire,46.0,,8528.0,55.0
176,2021-09-07,East Hampshire,59.0,,8482.0,46.0
177,2021-09-06,East Hampshire,57.0,,8423.0,30.0
178,2021-09-05,East Hampshire,34.0,,8366.0,59.0
179,2021-09-04,East Hampshire,46.0,,8332.0,66.0
180,2021-09-03,East Hampshire,47.0,,8286.0,52.0
181,2021-09-02,East Hampshire,52.0,,8239.0,79.0
182,2021-09-01,East Hampshire,70.0,,8187.0,45.0
183,2021-08-31,East Hampshire,81.0,,8117.0,35.0
184,2021-08-30,East Hampshire,59.0,,8036.0,56.0
185,2021-08-29,East Hampshire,33.0,,7977.0,48.0
186,2021-08-28,East Hampshire,56.0,,7944.0,51.0
187,2021-08-27,East Hampshire,50.0,,7888.0,74.0
188,2021-08-26,East Hampshire,60.0,,7838.0,59.0
189,2021-08-25,East Hampshire,62.0,,7778.0,48.0
190,2021-08-24,East Hampshire,58.0,,7716.0,44.0
191,2021-08-23,East Hampshire,55.0,,7658.0,68.0
192,2021-08-22,East Hampshire,48.0,,7603.0,50.0
193,2021-08-21,East Hampshire,59.0,,7555.0,52.0
194,2021-08-20,East Hampshire,55.0,,7496.0,72.0
195,2021-08-19,East Hampshire,58.0,,7441.0,81.0
196,2021-08-18,East Hampshire,83.0,,7383.0,48.0
197,2021-08-17,East Hampshire,72.0,,7300.0,34.0
198,2021-08-16,East Hampshire,56.0,,7228.0,45.0
199,2021-08-15,East Hampshire,32.0,,7172.0,48.0
200,2021-08-14,East Hampshire,38.0,,7140.0,37.0
201,2021-08-13,East Hampshire,46.0,,7102.0,36.0
202,2021-08-12,East Hampshire,43.0,,7056.0,45.0
203,2021-08-11,East Hampshire,38.0,,7013.0,34.0
204,2021-08-10,East Hampshire,51.0,,6975.0,38.0
205,2021-08-09,East Hampshire,35.0,,6924.0,41.0
206,2021-08-08,East Hampshire,40.0,,6889.0,44.0
207,2021-08-07,East Hampshire,32.0,,6849.0,38.0
208,2021-08-06,East Hampshire,43.0,,6817.0,36.0
209,2021-08-05,East Hampshire,35.0,,6774.0,55.0
210,2021-08-04,East Hampshire,51.0,,6739.0,29.0
211,2021-08-03,East Hampshire,45.0,,6688.0,30.0
212,2021-08-02,East Hampshire,41.0,,6643.0,32.0
213,2021-08-01,East Hampshire,26.0,,6602.0,22.0
214,2021-07-31,East Hampshire,25.0,,6576.0,37.0
215,2021-07-30,East Hampshire,33.0,,6551.0,42.0
216,2021-07-29,East Hampshire,35.0,,6518.0,27.0
217,2021-07-28,East Hampshire,41.0,,6483.0,25.0
218,2021-07-27,East Hampshire,24.0,,6442.0,20.0
219,2021-07-26,East Hampshire,31.0,,6418.0,36.0
220,2021-07-25,East Hampshire,28.0,,6387.0,37.0
221,2021-07-24,East Hampshire,37.0,,6359.0,33.0
222,2021-07-23,East Hampshire,32.0,,6322.0,53.0
223,2021-07-22,East Hampshire,31.0,,6290.0,55.0
224,2021-07-21,East Hampshire,52.0,,6259.0,48.0
225,2021-07-20,East Hampshire,54.0,,6207.0,60.0
226,2021-07-19,East Hampshire,57.0,,6153.0,49.0
227,2021-07-18,East Hampshire,52.0,,6096.0,63.0
228,2021-07-17,East Hampshire,43.0,,6044.0,71.0
229,2021-07-16,East Hampshire,60.0,,6001.0,62.0
230,2021-07-15,East Hampshire,91.0,,5941.0,75.0
231,2021-07-14,East Hampshire,78.0,,5850.0,54.0
232,2021-07-13,East Hampshire,57.0,,5772.0,50.0
233,2021-07-12,East Hampshire,58.0,,5715.0,54.0
234,2021-07-11,East Hampshire,39.0,,5657.0,30.0
235,2021-07-10,East Hampshire,45.0,,5618.0,43.0
236,2021-07-09,East Hampshire,31.0,,5573.0,21.0
237,2021-07-08,East Hampshire,46.0,,5542.0,34.0
238,2021-07-07,East Hampshire,27.0,,5496.0,26.0
239,2021-07-06,East Hampshire,46.0,,5469.0,37.0
240,2021-07-05,East Hampshire,31.0,,5423.0,27.0
241,2021-07-04,East Hampshire,26.0,,5392.0,28.0
242,2021-07-03,East Hampshire,28.0,,5366.0,21.0
243,2021-07-02,East Hampshire,26.0,,5338.0,22.0
244,2021-07-01,East Hampshire,23.0,,5312.0,20.0
245,2021-06-30,East Hampshire,21.0,,5289.0,25.0
246,2021-06-29,East Hampshire,28.0,,5268.0,17.0
247,2021-06-28,East Hampshire,24.0,,5240.0,17.0
248,2021-06-27,East Hampshire,9.0,,5216.0,11.0
249,2021-06-26,East Hampshire,16.0,,5207.0,7.0
250,2021-06-25,East Hampshire,14.0,,5191.0,12.0
251,2021-06-24,East Hampshire,10.0,,5177.0,12.0
252,2021-06-23,East Hampshire,12.0,,5167.0,14.0
253,2021-06-22,East Hampshire,14.0,,5155.0,6.0
254,2021-06-21,East Hampshire,9.0,,5141.0,1.0
255,2021-06-20,East Hampshire,6.0,,5132.0,7.0
256,2021-06-19,East Hampshire,3.0,,5126.0,5.0
257,2021-06-18,East Hampshire,5.0,,5123.0,6.0
258,2021-06-17,East Hampshire,6.0,,5118.0,10.0
259,2021-06-16,East Hampshire,6.0,,5112.0,9.0
260,2021-06-15,East Hampshire,9.0,,5106.0,6.0
261,2021-06-14,East Hampshire,9.0,,5097.0,7.0
262,2021-06-13,East Hampshire,5.0,,5088.0,2.0
263,2021-06-12,East Hampshire,3.0,,5083.0,8.0
264,2021-06-11,East Hampshire,3.0,,5080.0,5.0
265,2021-06-10,East Hampshire,8.0,,5077.0,4.0
266,2021-06-09,East Hampshire,9.0,,5069.0,7.0
267,2021-06-08,East Hampshire,5.0,,5060.0,4.0
268,2021-06-07,East Hampshire,4.0,,5055.0,0.0
269,2021-06-06,East Hampshire,3.0,,5051.0,3.0
270,2021-06-05,East Hampshire,3.0,,5048.0,6.0
271,2021-06-04,East Hampshire,3.0,,5045.0,7.0
272,2021-06-03,East Hampshire,7.0,,5042.0,7.0
273,2021-06-02,East Hampshire,7.0,,5035.0,7.0
274,2021-06-01,East Hampshire,9.0,,5028.0,4.0
275,2021-05-31,East Hampshire,7.0,,5019.0,0.0
276,2021-05-30,East Hampshire,2.0,,5012.0,1.0
277,2021-05-29,East Hampshire,1.0,,5010.0,1.0
278,2021-05-28,East Hampshire,1.0,,5009.0,1.0
279,2021-05-27,East Hampshire,1.0,,5008.0,0.0
280,2021-05-26,East Hampshire,0.0,,5007.0,3.0
281,2021-05-25,East Hampshire,1.0,,5007.0,1.0
282,2021-05-24,East Hampshire,2.0,,5006.0,1.0
283,2021-05-23,East Hampshire,2.0,,5004.0,2.0
284,2021-05-22,East Hampshire,1.0,,5002.0,0.0
285,2021-05-21,East Hampshire,0.0,,5001.0,1.0
286,2021-05-20,East Hampshire,1.0,,5001.0,1.0
287,2021-05-19,East Hampshire,4.0,,5000.0,2.0
288,2021-05-18,East Hampshire,1.0,,4996.0,0.0
289,2021-05-17,East Hampshire,3.0,,4995.0,1.0
290,2021-05-16,East Hampshire,1.0,,4992.0,0.0
291,2021-05-15,East Hampshire,1.0,,4991.0,1.0
292,2021-05-14,East Hampshire,1.0,,4990.0,2.0
293,2021-05-13,East Hampshire,1.0,,4989.0,2.0
294,2021-05-12,East Hampshire,2.0,,4988.0,0.0
295,2021-05-11,East Hampshire,0.0,,4986.0,2.0
296,2021-05-10,East Hampshire,2.0,,4986.0,3.0
297,2021-05-09,East Hampshire,2.0,,4984.0,1.0
298,2021-05-08,East Hampshire,2.0,,4982.0,2.0
299,2021-05-07,East Hampshire,3.0,,4980.0,2.0
300,2021-05-06,East Hampshire,2.0,,4977.0,3.0
301,2021-05-05,East Hampshire,1.0,,4975.0,3.0
302,2021-05-04,East Hampshire,4.0,,4974.0,4.0
303,2021-05-03,East Hampshire,2.0,,4970.0,0.0
304,2021-05-02,East Hampshire,3.0,,4968.0,1.0
305,2021-05-01,East Hampshire,1.0,,4965.0,0.0
306,2021-04-30,East Hampshire,0.0,,4964.0,3.0
307,2021-04-29,East Hampshire,3.0,,4964.0,4.0
308,2021-04-28,East Hampshire,5.0,,4961.0,3.0
309,2021-04-27,East Hampshire,2.0,,4956.0,5.0
310,2021-04-26,East Hampshire,0.0,,4954.0,2.0
311,2021-04-25,East Hampshire,2.0,,4954.0,2.0
312,2021-04-24,East Hampshire,1.0,,4952.0,2.0
313,2021-04-23,East Hampshire,3.0,,4951.0,6.0
314,2021-04-22,East Hampshire,6.0,,4948.0,2.0
315,2021-04-21,East Hampshire,3.0,,4942.0,2.0
316,2021-04-20,East Hampshire,2.0,,4939.0,3.0
317,2021-04-19,East Hampshire,1.0,,4937.0,3.0
318,2021-04-18,East Hampshire,3.0,,4936.0,1.0
319,2021-04-17,East Hampshire,2.0,,4933.0,1.0
320,2021-04-16,East Hampshire,2.0,,4931.0,3.0
321,2021-04-15,East Hampshire,1.0,,4929.0,2.0
322,2021-04-14,East Hampshire,4.0,,4928.0,1.0
323,2021-04-13,East Hampshire,0.0,,4924.0,1.0
324,2021-04-12,East Hampshire,1.0,,4924.0,7.0
325,2021-04-11,East Hampshire,1.0,,4923.0,1.0
326,2021-04-10,East Hampshire,3.0,,4922.0,0.0
327,2021-04-09,East Hampshire,0.0,,4919.0,0.0
328,2021-04-08,East Hampshire,3.0,,4919.0,3.0
329,2021-04-07,East Hampshire,3.0,,4916.0,1.0
330,2021-04-06,East Hampshire,0.0,,4913.0,2.0
331,2021-04-05,East Hampshire,0.0,,4913.0,0.0
332,2021-04-04,East Hampshire,1.0,,4913.0,0.0
333,2021-04-03,East Hampshire,0.0,,4912.0,2.0
334,2021-04-02,East Hampshire,2.0,,4912.0,1.0
335,2021-04-01,East Hampshire,1.0,,4910.0,5.0
336,2021-03-31,East Hampshire,1.0,,4909.0,1.0
337,2021-03-30,East Hampshire,4.0,,4908.0,1.0
338,2021-03-29,East Hampshire,3.0,,4904.0,4.0
339,2021-03-28,East Hampshire,5.0,,4901.0,1.0
340,2021-03-27,East Hampshire,0.0,,4896.0,6.0
341,2021-03-26,East Hampshire,3.0,,4896.0,6.0
342,2021-03-25,East Hampshire,7.0,,4893.0,4.0
343,2021-03-24,East Hampshire,5.0,,4886.0,1.0
344,2021-03-23,East Hampshire,2.0,,4881.0,5.0
345,2021-03-22,East Hampshire,3.0,,4879.0,5.0
346,2021-03-21,East Hampshire,5.0,,4876.0,1.0
347,2021-03-20,East Hampshire,1.0,,4871.0,1.0
348,2021-03-19,East Hampshire,3.0,,4870.0,0.0
349,2021-03-18,East Hampshire,0.0,,4867.0,1.0
350,2021-03-17,East Hampshire,0.0,,4867.0,5.0
351,2021-03-16,East Hampshire,4.0,,4867.0,6.0
352,2021-03-15,East Hampshire,7.0,,4863.0,9.0
353,2021-03-14,East Hampshire,4.0,,4856.0,9.0
354,2021-03-13,East Hampshire,3.0,,4852.0,3.0
355,2021-03-12,East Hampshire,12.0,,4849.0,10.0
356,2021-03-11,East Hampshire,3.0,,4837.0,8.0
357,2021-03-10,East Hampshire,6.0,,4834.0,3.0
358,2021-03-09,East Hampshire,6.0,,4828.0,4.0
359,2021-03-08,East Hampshire,9.0,,4822.0,4.0
360,2021-03-07,East Hampshire,4.0,,4813.0,0.0
361,2021-03-06,East Hampshire,1.0,,4809.0,4.0
362,2021-03-05,East Hampshire,1.0,,4808.0,4.0
363,2021-03-04,East Hampshire,4.0,,4807.0,1.0
364,2021-03-03,East Hampshire,1.0,,4803.0,7.0
365,2021-03-02,East Hampshire,2.0,,4802.0,7.0
366,2021-03-01,East Hampshire,9.0,,4800.0,8.0
367,2021-02-28,East Hampshire,6.0,,4791.0,4.0
368,2021-02-27,East Hampshire,9.0,,4785.0,6.0
369,2021-02-26,East Hampshire,6.0,,4776.0,4.0
370,2021-02-25,East Hampshire,3.0,,4770.0,9.0
371,2021-02-24,East Hampshire,8.0,,4767.0,8.0
372,2021-02-23,East Hampshire,4.0,,4759.0,5.0
373,2021-02-22,East Hampshire,10.0,,4755.0,7.0
374,2021-02-21,East Hampshire,3.0,,4745.0,13.0
375,2021-02-20,East Hampshire,7.0,,4742.0,10.0
376,2021-02-19,East Hampshire,9.0,,4735.0,7.0
377,2021-02-18,East Hampshire,13.0,,4726.0,17.0
378,2021-02-17,East Hampshire,9.0,,4713.0,8.0
379,2021-02-16,East Hampshire,11.0,,4704.0,8.0
380,2021-02-15,East Hampshire,14.0,,4693.0,6.0
381,2021-02-14,East Hampshire,5.0,,4679.0,10.0
382,2021-02-13,East Hampshire,9.0,,4674.0,13.0
383,2021-02-12,East Hampshire,5.0,,4665.0,27.0
384,2021-02-11,East Hampshire,18.0,,4660.0,10.0
385,2021-02-10,East Hampshire,15.0,,4642.0,23.0
386,2021-02-09,East Hampshire,26.0,,4627.0,20.0
387,2021-02-08,East Hampshire,25.0,,4601.0,14.0
388,2021-02-07,East Hampshire,21.0,,4576.0,27.0
389,2021-02-06,East Hampshire,11.0,,4555.0,24.0
390,2021-02-05,East Hampshire,26.0,,4544.0,21.0
391,2021-02-04,East Hampshire,18.0,,4518.0,47.0
392,2021-02-03,East Hampshire,27.0,,4500.0,35.0
393,2021-02-02,East Hampshire,36.0,,4473.0,18.0
394,2021-02-01,East Hampshire,47.0,,4437.0,17.0
395,2021-01-31,East Hampshire,16.0,,4390.0,28.0
396,2021-01-30,East Hampshire,18.0,,4374.0,26.0
397,2021-01-29,East Hampshire,34.0,,4356.0,43.0
398,2021-01-28,East Hampshire,28.0,,4322.0,55.0
399,2021-01-27,East Hampshire,31.0,,4294.0,30.0
400,2021-01-26,East Hampshire,33.0,,4263.0,15.0
401,2021-01-25,East Hampshire,65.0,,4230.0,24.0
402,2021-01-24,East Hampshire,11.0,,4165.0,38.0
403,2021-01-23,East Hampshire,24.0,,4154.0,41.0
404,2021-01-22,East Hampshire,34.0,,4130.0,60.0
405,2021-01-21,East Hampshire,40.0,,4096.0,45.0
406,2021-01-20,East Hampshire,48.0,,4056.0,58.0
407,2021-01-19,East Hampshire,63.0,,4008.0,34.0
408,2021-01-18,East Hampshire,60.0,,3945.0,63.0
409,2021-01-17,East Hampshire,30.0,,3885.0,38.0
410,2021-01-16,East Hampshire,52.0,,3855.0,55.0
411,2021-01-15,East Hampshire,48.0,,3803.0,93.0
412,2021-01-14,East Hampshire,54.0,,3755.0,76.0
413,2021-01-13,East Hampshire,66.0,,3701.0,62.0
414,2021-01-12,East Hampshire,70.0,,3635.0,49.0
415,2021-01-11,East Hampshire,94.0,,3565.0,57.0
416,2021-01-10,East Hampshire,35.0,,3471.0,56.0
417,2021-01-09,East Hampshire,61.0,,3436.0,105.0
418,2021-01-08,East Hampshire,50.0,,3375.0,67.0
419,2021-01-07,East Hampshire,89.0,,3325.0,67.0
420,2021-01-06,East Hampshire,78.0,,3236.0,100.0
421,2021-01-05,East Hampshire,76.0,,3158.0,99.0
422,2021-01-04,East Hampshire,108.0,,3082.0,80.0
423,2021-01-03,East Hampshire,68.0,,2974.0,64.0
424,2021-01-02,East Hampshire,99.0,,2906.0,71.0
425,2021-01-01,East Hampshire,53.0,,2807.0,82.0
426,2020-12-31,East Hampshire,65.0,,2754.0,105.0
427,2020-12-30,East Hampshire,96.0,,2689.0,74.0
428,2020-12-29,East Hampshire,115.0,,2593.0,33.0
429,2020-12-28,East Hampshire,72.0,,2478.0,44.0
430,2020-12-27,East Hampshire,62.0,,2406.0,55.0
431,2020-12-26,East Hampshire,61.0,,2344.0,87.0
432,2020-12-25,East Hampshire,14.0,,2283.0,56.0
433,2020-12-24,East Hampshire,51.0,,2269.0,40.0
434,2020-12-23,East Hampshire,59.0,,2218.0,32.0
435,2020-12-22,East Hampshire,71.0,,2159.0,47.0
436,2020-12-21,East Hampshire,65.0,,2088.0,42.0
437,2020-12-20,East Hampshire,41.0,,2023.0,54.0
438,2020-12-19,East Hampshire,38.0,,1982.0,26.0
439,2020-12-18,East Hampshire,53.0,,1944.0,21.0
440,2020-12-17,East Hampshire,29.0,,1891.0,41.0
441,2020-12-16,East Hampshire,47.0,,1862.0,33.0
442,2020-12-15,East Hampshire,43.0,,1815.0,11.0
443,2020-12-14,East Hampshire,37.0,,1772.0,17.0
444,2020-12-13,East Hampshire,15.0,,1735.0,28.0
445,2020-12-12,East Hampshire,11.0,,1720.0,21.0
446,2020-12-11,East Hampshire,27.0,,1709.0,12.0
447,2020-12-10,East Hampshire,25.0,,1682.0,12.0
448,2020-12-09,East Hampshire,13.0,,1657.0,13.0
449,2020-12-08,East Hampshire,10.0,,1644.0,5.0
450,2020-12-07,East Hampshire,19.0,,1634.0,6.0
451,2020-12-06,East Hampshire,6.0,,1615.0,20.0
452,2020-12-05,East Hampshire,5.0,,1609.0,12.0
453,2020-12-04,East Hampshire,16.0,,1604.0,11.0
454,2020-12-03,East Hampshire,12.0,,1588.0,11.0
455,2020-12-02,East Hampshire,13.0,,1576.0,10.0
456,2020-12-01,East Hampshire,13.0,,1563.0,11.0
457,2020-11-30,East Hampshire,9.0,,1550.0,6.0
458,2020-11-29,East Hampshire,6.0,,1541.0,10.0
459,2020-11-28,East Hampshire,8.0,,1535.0,13.0
460,2020-11-27,East Hampshire,9.0,,1527.0,13.0
